level,unit,title,epoch,ts,_id
59.0190016,W,Potencia Casa,1635252264,2021-10-26 12:44:24,6177f832b1e499ce87a0dda0
66.76,W,Potencia Casa,1635252275,2021-10-26 12:44:35,6177f83cb1e499ce87a0dda1
73.0380032,W,Potencia Casa,1635252285,2021-10-26 12:44:45,6177f846b1e499ce87a0dda2
16.9389984,W,Potencia Casa,1635252295,2021-10-26 12:44:55,6177f850b1e499ce87a0dda3
76.0459968,W,Potencia Casa,1635252305,2021-10-26 12:45:05,6177f85bb1e499ce87a0dda4
78.5210048,W,Potencia Casa,1635252315,2021-10-26 12:45:15,6177f865b1e499ce87a0dda5
80.5619968,W,Potencia Casa,1635252325,2021-10-26 12:45:25,6177f86fb1e499ce87a0dda6
80.5619968,W,Potencia Casa,1635252325,2021-10-26 12:45:25,6177f879b1e499ce87a0dda7
79.596,W,Potencia Casa,1635252345,2021-10-26 12:45:45,6177f883b1e499ce87a0dda8
82.4739968,W,Potencia Casa,1635252355,2021-10-26 12:45:55,6177f88db1e499ce87a0dda9
79.8750016,W,Potencia Casa,1635252367,2021-10-26 12:46:07,6177f897b1e499ce87a0ddaa
16.681,W,Potencia Casa,1635252376,2021-10-26 12:46:16,6177f8a1b1e499ce87a0ddab
80.0660032,W,Potencia Casa,1635252386,2021-10-26 12:46:26,6177f8abb1e499ce87a0ddac
80.0660032,W,Potencia Casa,1635252386,2021-10-26 12:46:26,6177f8b6b1e499ce87a0ddad
76.372,W,Potencia Casa,1635252406,2021-10-26 12:46:46,6177f8c0b1e499ce87a0ddae
76.372,W,Potencia Casa,1635252406,2021-10-26 12:46:46,6177f8cab1e499ce87a0ddaf
78.092,W,Potencia Casa,1635252426,2021-10-26 12:47:06,6177f8d4b1e499ce87a0ddb0
82.2060032,W,Potencia Casa,1635252437,2021-10-26 12:47:17,6177f8deb1e499ce87a0ddb1
109.0360064,W,Potencia Casa,1635252447,2021-10-26 12:47:27,6177f8e9b1e499ce87a0ddb2
100.5820032,W,Potencia Casa,1635252457,2021-10-26 12:47:37,6177f8f3b1e499ce87a0ddb3
107.4599936,W,Potencia Casa,1635252467,2021-10-26 12:47:47,6177f8fdb1e499ce87a0ddb4
100.1009984,W,Potencia Casa,1635252477,2021-10-26 12:47:57,6177f907b1e499ce87a0ddb5
89.0630016,W,Potencia Casa,1635252488,2021-10-26 12:48:08,6177f911b1e499ce87a0ddb6
102.8809984,W,Potencia Casa,1635252497,2021-10-26 12:48:17,6177f91bb1e499ce87a0ddb7
79.1670016,W,Potencia Casa,1635252507,2021-10-26 12:48:27,6177f925b1e499ce87a0ddb8
95.4810048,W,Potencia Casa,1635252517,2021-10-26 12:48:37,6177f92fb1e499ce87a0ddb9
95.4810048,W,Potencia Casa,1635252517,2021-10-26 12:48:37,6177f939b1e499ce87a0ddba
95.4810048,W,Potencia Casa,1635252517,2021-10-26 12:48:37,6177f943b1e499ce87a0ddbb
100.664,W,Potencia Casa,1635252556,2021-10-26 12:49:16,6177f94eb1e499ce87a0ddbc
64.5270016,W,Potencia Casa,1635252558,2021-10-26 12:49:18,6177f958b1e499ce87a0ddbd
84.0350016,W,Potencia Casa,1635252568,2021-10-26 12:49:28,6177f962b1e499ce87a0ddbe
65.148,W,Potencia Casa,1635252578,2021-10-26 12:49:38,6177f96cb1e499ce87a0ddbf
65.148,W,Potencia Casa,1635252578,2021-10-26 12:49:38,6177f976b1e499ce87a0ddc0
67.0029952,W,Potencia Casa,1635252599,2021-10-26 12:49:59,6177f980b1e499ce87a0ddc1
107.4189952,W,Potencia Casa,1635252616,2021-10-26 12:50:16,6177f98ab1e499ce87a0ddc2
65.3700032,W,Potencia Casa,1635252619,2021-10-26 12:50:19,6177f994b1e499ce87a0ddc3
69.4990016,W,Potencia Casa,1635252630,2021-10-26 12:50:30,6177f99eb1e499ce87a0ddc4
73.6429952,W,Potencia Casa,1635252640,2021-10-26 12:50:40,6177f9a8b1e499ce87a0ddc5
80.4750016,W,Potencia Casa,1635252650,2021-10-26 12:50:50,6177f9b3b1e499ce87a0ddc6
60.2070016,W,Potencia Casa,1635252660,2021-10-26 12:51:00,6177f9bdb1e499ce87a0ddc7
78.0409984,W,Potencia Casa,1635252671,2021-10-26 12:51:11,6177f9c7b1e499ce87a0ddc8
60.2070016,W,Potencia Casa,1635252680,2021-10-26 12:51:20,6177f9d1b1e499ce87a0ddc9
33.1650016,W,Potencia Casa,1635252690,2021-10-26 12:51:30,6177f9dbb1e499ce87a0ddca
74.6660032,W,Potencia Casa,1635252700,2021-10-26 12:51:40,6177f9e5b1e499ce87a0ddcb
53.582,W,Potencia Casa,1635252710,2021-10-26 12:51:50,6177f9efb1e499ce87a0ddcc
63.4729984,W,Potencia Casa,1635252721,2021-10-26 12:52:01,6177f9f9b1e499ce87a0ddcd
18.732,W,Potencia Casa,1635252733,2021-10-26 12:52:13,6177fa03b1e499ce87a0ddce
81.4929984,W,Potencia Casa,1635252741,2021-10-26 12:52:21,6177fa0db1e499ce87a0ddcf
78.4750016,W,Potencia Casa,1635252751,2021-10-26 12:52:31,6177fa18b1e499ce87a0ddd0
78.0049984,W,Potencia Casa,1635252761,2021-10-26 12:52:41,6177fa22b1e499ce87a0ddd1
16.112,W,Potencia Casa,1635252771,2021-10-26 12:52:51,6177fa2cb1e499ce87a0ddd2
73.4,W,Potencia Casa,1635252782,2021-10-26 12:53:02,6177fa36b1e499ce87a0ddd3
73.824,W,Potencia Casa,1635252792,2021-10-26 12:53:12,6177fa40b1e499ce87a0ddd4
80.692,W,Potencia Casa,1635252802,2021-10-26 12:53:22,6177fa4bb1e499ce87a0ddd5
17.285,W,Potencia Casa,1635252812,2021-10-26 12:53:32,6177fa55b1e499ce87a0ddd6
