level,unit,title,epoch,ts,_id
-24.463,W,Potencia Casa,1635241564,2021-10-26 09:46:04,6177ce652e27118f03744988
-1912.4119552,W,Potencia Casa,1635241574,2021-10-26 09:46:14,6177ce702e27118f03744989
-1918.2249984,W,Potencia Casa,1635241584,2021-10-26 09:46:24,6177ce7a2e27118f0374498a
-1966.0310528,W,Potencia Casa,1635241594,2021-10-26 09:46:34,6177ce842e27118f0374498b
-1963.3180672,W,Potencia Casa,1635241604,2021-10-26 09:46:44,6177ce8e2e27118f0374498c
-1954.7650048,W,Potencia Casa,1635241614,2021-10-26 09:46:54,6177ce982e27118f0374498d
-1952.1040384,W,Potencia Casa,1635241624,2021-10-26 09:47:04,6177cea22e27118f0374498e
-1951.4169344,W,Potencia Casa,1635241634,2021-10-26 09:47:14,6177ceac2e27118f0374498f
-1941.035008,W,Potencia Casa,1635241644,2021-10-26 09:47:24,6177ceb62e27118f03744990
-1892.3978752,W,Potencia Casa,1635241655,2021-10-26 09:47:35,6177cec02e27118f03744991
-1892.3978752,W,Potencia Casa,1635241655,2021-10-26 09:47:35,6177ceca2e27118f03744992
-1873.1589632,W,Potencia Casa,1635241675,2021-10-26 09:47:55,6177ced52e27118f03744993
-1869.9599872,W,Potencia Casa,1635241685,2021-10-26 09:48:05,6177cedf2e27118f03744994
-1864.281088,W,Potencia Casa,1635241695,2021-10-26 09:48:15,6177cee92e27118f03744995
-1864.15104,W,Potencia Casa,1635241705,2021-10-26 09:48:25,6177cef32e27118f03744996
-1852.9169408,W,Potencia Casa,1635241715,2021-10-26 09:48:35,6177cefd2e27118f03744997
-1856.7569408,W,Potencia Casa,1635241725,2021-10-26 09:48:45,6177cf072e27118f03744998
-1883.4520064,W,Potencia Casa,1635241735,2021-10-26 09:48:55,6177cf112e27118f03744999
-1853.7490432,W,Potencia Casa,1635241745,2021-10-26 09:49:05,6177cf1b2e27118f0374499a
-1863.8718976,W,Potencia Casa,1635241756,2021-10-26 09:49:16,6177cf252e27118f0374499b
-1862.44608,W,Potencia Casa,1635241766,2021-10-26 09:49:26,6177cf2f2e27118f0374499c
-1860.441088,W,Potencia Casa,1635241776,2021-10-26 09:49:36,6177cf3a2e27118f0374499d
-1862.8489216,W,Potencia Casa,1635241786,2021-10-26 09:49:46,6177cf442e27118f0374499e
-1858.948096,W,Potencia Casa,1635241796,2021-10-26 09:49:56,6177cf4e2e27118f0374499f
-1843.53792,W,Potencia Casa,1635241806,2021-10-26 09:50:06,6177cf582e27118f037449a0
